sale_id,sku,size,sale_date,quantity_sold,retail_price,sale_price,sale_type
S-00350,30-40-000020-0-10,10,2024-03-26,1,100.00,100.00,full_price
S-00351,30-40-000020-0-10,10,2024-04-30,1,100.00,100.00,full_price
S-00352,30-40-000020-0-10,10,2024-04-23,1,100.00,100.00,full_price
S-00353,30-40-000020-0-10,10,2024-04-24,1,100.00,100.00,full_price
S-00354,30-40-000020-0-10,10.5,2024-01-12,1,100.00,100.00,full_price
S-00355,30-40-000020-0-10,10.5,2024-01-24,1,100.00,100.00,full_price
S-00356,30-40-000020-0-10,10.5,2024-02-11,1,100.00,100.00,full_price
S-00357,30-40-000020-0-10,10.5,2024-02-13,1,100.00,100.00,full_price
S-00358,30-40-000020-0-10,10.5,2024-03-22,1,100.00,100.00,full_price
S-00359,30-40-000020-0-10,10.5,2024-03-08,1,100.00,100.00,full_price
S-00360,30-40-000020-0-10,10.5,2024-04-28,1,100.00,100.00,full_price
S-00361,30-40-000020-0-10,10.5,2024-05-07,1,100.00,100.00,full_price
S-00362,30-40-000020-0-10,10.5,2024-05-11,1,100.00,100.00,full_price
S-00363,30-40-000020-0-10,10.5,2024-06-21,1,100.00,100.00,full_price
S-00364,30-40-000020-0-10,11,2024-01-12,1,100.00,100.00,full_price
S-00365,30-40-000020-0-10,11,2024-01-29,1,100.00,100.00,full_price
S-00366,30-40-000020-0-10,11,2024-02-12,1,100.00,100.00,full_price
S-00367,30-40-000020-0-10,11,2024-02-22,1,100.00,100.00,full_price
S-00368,30-40-000020-0-10,11,2024-04-03,1,100.00,100.00,full_price
S-00369,30-40-000020-0-10,11,2024-04-29,1,100.00,100.00,full_price
S-00370,30-40-000020-0-10,11,2024-05-06,1,100.00,100.00,full_price
S-00371,30-40-000020-0-10,11,2024-05-24,1,100.00,100.00,full_price
S-00372,30-40-000020-0-10,11.5,2024-01-12,1,100.00,100.00,full_price
S-00373,30-40-000020-0-10,11.5,2024-02-16,1,100.00,100.00,full_price
S-00374,30-40-000020-0-10,11.5,2024-04-10,1,100.00,100.00,full_price
S-00375,30-40-000020-0-10,11.5,2024-04-15,1,100.00,100.00,full_price
S-00376,30-40-000020-0-10,12,2024-01-12,1,100.00,100.00,full_price
S-00377,30-40-000020-0-10,12,2024-02-24,1,100.00,100.00,full_price
S-00378,30-40-000020-0-10,12,2024-03-30,1,100.00,100.00,full_price
S-00379,30-40-000020-0-10,12,2024-04-27,1,100.00,100.00,full_price
S-00380,30-40-000020-0-10,13,2024-01-12,1,100.00,100.00,full_price
S-00381,30-40-000020-0-10,14,2024-01-12,1,100.00,100.00,full_price
S-00382,30-40-000020-0-10,15,2024-01-12,1,100.00,100.00,full_price
S-00383,30-40-000021-0-10,8,2024-01-06,1,100.00,100.00,full_price
S-00384,30-40-000021-0-10,8.5,2024-01-06,1,100.00,100.00,full_price
S-00385,30-40-000021-0-10,8.5,2024-03-06,1,100.00,100.00,full_price
S-00386,30-40-000021-0-10,9,2024-01-06,1,100.00,100.00,full_price
S-00387,30-40-000021-0-10,9,2024-02-18,1,100.00,100.00,full_price
S-00388,30-40-000021-0-10,9,2024-04-19,1,100.00,100.00,full_price
S-00389,30-40-000021-0-10,9.5,2024-01-06,1,100.00,100.00,full_price
S-00390,30-40-000021-0-10,9.5,2024-01-30,1,100.00,100.00,full_price
S-00391,30-40-000021-0-10,9.5,2024-03-01,1,100.00,100.00,full_price
S-00392,30-40-000021-0-10,9.5,2024-03-28,1,100.00,100.00,full_price
S-00393,30-40-000021-0-10,9.5,2024-03-18,1,100.00,100.00,full_price
S-00394,30-40-000021-0-10,9.5,2024-04-07,1,100.00,100.00,full_price
S-00395,30-40-000021-0-10,10,2024-01-06,1,100.00,100.00,full_price
S-00396,30-40-000021-0-10,10,2024-01-16,1,100.00,100.00,full_price
S-00397,30-40-000021-0-10,10,2024-02-03,1,100.00,100.00,full_price
S-00398,30-40-000021-0-10,10,2024-02-20,1,100.00,100.00,full_price
S-00399,30-40-000021-0-10,10,2024-02-29,1,100.00,100.00,full_price
S-00400,30-40-000021-0-10,10,2024-03-26,1,100.00,100.00,full_price
S-00401,30-40-000021-0-10,10,2024-03-07,1,100.00,100.00,full_price
S-00402,30-40-000021-0-10,10,2024-04-12,1,100.00,100.00,full_price
S-00403,30-40-000021-0-10,10,2024-04-01,1,100.00,100.00,full_price
S-00404,30-40-000021-0-10,10,2024-04-14,1,100.00,100.00,full_price
S-00405,30-40-000021-0-10,10,2024-05-30,1,100.00,100.00,full_price
S-00406,30-40-000021-0-10,10.5,2024-01-06,1,100.00,100.00,full_price
S-00407,30-40-000021-0-10,10.5,2024-01-19,1,100.00,100.00,full_price
S-00408,30-40-000021-0-10,10.5,2024-02-04,1,100.00,100.00,full_price
S-00409,30-40-000021-0-10,10.5,2024-02-08,1,100.00,100.00,full_price
S-00410,30-40-000021-0-10,10.5,2024-02-20,1,100.00,100.00,full_price
S-00411,30-40-000021-0-10,10.5,2024-02-25,1,100.00,100.00,full_price
S-00412,30-40-000021-0-10,10.5,2024-03-15,1,100.00,100.00,full_price
S-00413,30-40-000021-0-10,10.5,2024-04-21,1,100.00,100.00,full_price
S-00414,30-40-000021-0-10,10.5,2024-04-28,1,100.00,100.00,full_price
S-00415,30-40-000021-0-10,10.5,2024-05-24,1,100.00,100.00,full_price
S-00416,30-40-000021-0-10,10.5,2024-05-01,1,100.00,100.00,full_price
S-00417,30-40-000021-0-10,11,2024-01-06,1,100.00,100.00,full_price
S-00418,30-40-000021-0-10,11,2024-01-24,1,100.00,100.00,full_price
S-00419,30-40-000021-0-10,11,2024-02-11,1,100.00,100.00,full_price
S-00420,30-40-000021-0-10,11,2024-02-19,1,100.00,100.00,full_price
S-00421,30-40-000021-0-10,11,2024-02-28,1,100.00,100.00,full_price
S-00422,30-40-000021-0-10,11,2024-03-21,1,100.00,100.00,full_price
S-00423,30-40-000021-0-10,11,2024-03-21,1,100.00,100.00,full_price
S-00424,30-40-000021-0-10,11,2024-04-06,1,100.00,100.00,full_price
S-00425,30-40-000021-0-10,11,2024-05-18,1,100.00,100.00,full_price
S-00426,30-40-000021-0-10,11.5,2024-01-06,1,100.00,100.00,full_price
S-00427,30-40-000021-0-10,11.5,2024-02-16,1,100.00,100.00,full_price
S-00428,30-40-000021-0-10,11.5,2024-03-17,1,100.00,100.00,full_price
S-00429,30-40-000021-0-10,11.5,2024-03-29,1,100.00,100.00,full_price
S-00430,30-40-000021-0-10,12,2024-01-06,1,100.00,100.00,full_price
S-00431,30-40-000021-0-10,12,2024-02-06,1,100.00,100.00,full_price
S-00432,30-40-000021-0-10,12,2024-03-23,1,100.00,100.00,full_price
S-00433,30-40-000021-0-10,12,2024-04-25,1,100.00,100.00,full_price
S-00434,30-40-000021-0-10,13,2024-01-06,1,100.00,100.00,full_price
S-00435,30-40-000021-0-10,13,2024-03-17,1,100.00,100.00,full_price
S-00436,30-40-000021-0-10,15,2024-01-06,1,100.00,100.00,full_price
S-00437,30-30-000022-0-10,10,2024-03-05,1,75.00,60.31,markdown
S-00438,30-30-000022-0-10,10.5,2024-03-05,1,75.00,56.25,markdown
S-00439,30-30-000022-0-10,11,2024-03-05,1,75.00,63.75,markdown
S-00440,30-50-000023-0-10,7.5,2024-01-23,1,160.00,160.00,full_price
S-00441,30-50-000023-0-10,8.5,2024-01-23,1,160.00,160.00,full_price
S-00442,30-50-000023-0-10,9,2024-01-23,1,160.00,160.00,full_price
S-00443,30-50-000023-0-10,9.5,2024-01-23,1,160.00,160.00,full_price
S-00444,30-50-000023-0-10,9.5,2024-03-21,1,160.00,160.00,full_price
S-00445,30-50-000023-0-10,9.5,2024-04-14,1,160.00,160.00,full_price
S-00446,30-50-000023-0-10,10,2024-01-23,1,160.00,160.00,full_price
S-00447,30-50-000023-0-10,10,2024-03-14,1,160.00,160.00,full_price
S-00448,30-50-000023-0-10,10,2024-05-11,1,160.00,160.00,full_price
S-00449,30-50-000023-0-10,10.5,2024-01-23,1,160.00,160.00,full_price
S-00450,30-50-000023-0-10,10.5,2024-03-19,1,160.00,160.00,full_price
S-00451,30-50-000023-0-10,10.5,2024-05-09,1,160.00,160.00,full_price
S-00452,30-50-000023-0-10,11,2024-01-23,1,160.00,160.00,full_price
S-00453,30-50-000023-0-10,11,2024-04-06,1,160.00,160.00,full_price
S-00454,30-50-000023-0-10,11.5,2024-01-23,1,160.00,160.00,full_price
S-00455,30-50-000023-0-10,11.5,2024-03-17,1,160.00,160.00,full_price
S-00456,30-50-000023-0-10,12,2024-01-23,1,160.00,160.00,full_price
S-00457,30-50-000023-0-10,13,2024-01-23,1,160.00,160.00,full_price
S-00458,30-50-000023-0-10,14,2024-01-23,1,160.00,160.00,full_price
S-00459,30-50-000024-0-10,10,2024-03-10,1,100.00,77.50,markdown
S-00460,30-50-000024-0-10,10.5,2024-03-10,1,100.00,83.31,markdown
S-00461,30-50-000024-0-10,11,2024-03-10,1,100.00,82.04,markdown
S-00462,30-50-000024-0-10,11.5,2024-03-10,1,100.00,82.56,markdown
S-00463,30-30-000025-0-10,8,2024-03-01,1,140.00,140.00,full_price
S-00464,30-30-000025-0-10,8.5,2024-03-01,1,140.00,140.00,full_price
S-00465,30-30-000025-0-10,9,2024-03-01,1,140.00,140.00,full_price
S-00466,30-30-000025-0-10,9,2024-04-28,1,140.00,140.00,full_price
S-00467,30-30-000025-0-10,9.5,2024-03-01,1,140.00,140.00,full_price
S-00468,30-30-000025-0-10,9.5,2024-04-07,1,140.00,140.00,full_price
S-00469,30-30-000025-0-10,9.5,2024-06-05,1,140.00,140.00,full_price
S-00470,30-30-000025-0-10,10,2024-03-01,1,140.00,140.00,full_price
S-00471,30-30-000025-0-10,10,2024-04-04,1,140.00,140.00,full_price
S-00472,30-30-000025-0-10,10,2024-04-25,1,140.00,140.00,full_price
S-00473,30-30-000025-0-10,10,2024-06-21,1,140.00,100.57,markdown
S-00474,30-30-000025-0-10,10.5,2024-03-01,1,140.00,140.00,full_price
S-00475,30-30-000025-0-10,10.5,2024-04-12,1,140.00,140.00,full_price
S-00476,30-30-000025-0-10,10.5,2024-05-26,1,140.00,140.00,full_price
S-00477,30-30-000025-0-10,10.5,2024-06-09,1,140.00,115.74,markdown
S-00478,30-30-000025-0-10,11,2024-03-01,1,140.00,140.00,full_price
S-00479,30-30-000025-0-10,11,2024-04-08,1,140.00,140.00,full_price
S-00480,30-30-000025-0-10,11,2024-05-05,1,140.00,140.00,full_price
S-00481,30-30-000025-0-10,11,2024-06-03,1,140.00,114.83,markdown
S-00482,30-30-000025-0-10,11.5,2024-03-01,1,140.00,140.00,full_price
S-00483,30-30-000025-0-10,11.5,2024-05-04,1,140.00,140.00,full_price
S-00484,30-30-000025-0-10,12,2024-03-01,1,140.00,140.00,full_price
S-00485,30-30-000025-0-10,12,2024-05-24,1,140.00,140.00,full_price
S-00486,30-30-000025-0-10,13,2024-03-01,1,140.00,140.00,full_price
S-00487,30-30-000025-0-10,15,2024-03-01,1,140.00,140.00,full_price
S-00488,30-25-000026-0-10,10,2024-03-06,1,185.00,137.09,markdown
S-00489,30-25-000026-0-10,10.5,2024-03-06,1,185.00,132.76,markdown
S-00490,30-25-000026-0-10,11,2024-03-06,1,185.00,145.78,markdown
S-00491,30-30-000027-0-10,8,2024-03-17,1,130.00,130.00,full_price
S-00492,30-30-000027-0-10,8.5,2024-03-17,1,130.00,130.00,full_price
S-00493,30-30-000027-0-10,9,2024-03-17,1,130.00,130.00,full_price
S-00494,30-30-000027-0-10,9.5,2024-03-17,1,130.00,130.00,full_price
S-00495,30-30-000027-0-10,10,2024-03-17,1,130.00,130.00,full_price
S-00496,30-30-000027-0-10,10,2024-06-02,1,130.00,101.48,markdown
S-00497,30-30-000027-0-10,10.5,2024-03-17,1,130.00,130.00,full_price
S-00498,30-30-000027-0-10,10.5,2024-05-21,1,130.00,99.25,markdown
S-00499,30-30-000027-0-10,11,2024-03-17,1,130.00,130.00,full_price
S-00500,30-30-000027-0-10,11.5,2024-03-17,1,130.00,130.00,full_price
S-00501,30-30-000027-0-10,12,2024-03-17,1,130.00,130.00,full_price
S-00502,30-30-000027-0-10,13,2024-03-17,1,130.00,130.00,full_price
S-00503,30-30-000028-0-10,8,2024-01-16,1,170.00,170.00,full_price
S-00504,30-30-000028-0-10,8.5,2024-01-16,1,170.00,170.00,full_price
S-00505,30-30-000028-0-10,9,2024-01-16,1,170.00,170.00,full_price
S-00506,30-30-000028-0-10,9,2024-04-15,1,170.00,170.00,full_price
S-00507,30-30-000028-0-10,9.5,2024-01-16,1,170.00,170.00,full_price
S-00508,30-30-000028-0-10,9.5,2024-03-09,1,170.00,170.00,full_price
S-00509,30-30-000028-0-10,9.5,2024-05-13,1,170.00,170.00,full_price
S-00510,30-30-000028-0-10,10,2024-01-16,1,170.00,170.00,full_price
S-00511,30-30-000028-0-10,10,2024-02-08,1,170.00,170.00,full_price
S-00512,30-30-000028-0-10,10,2024-03-02,1,170.00,170.00,full_price
S-00513,30-30-000028-0-10,10,2024-04-24,1,170.00,170.00,full_price
S-00514,30-30-000028-0-10,10,2024-05-27,1,170.00,121.25,markdown
S-00515,30-30-000028-0-10,10.5,2024-01-16,1,170.00,170.00,full_price
S-00516,30-30-000028-0-10,10.5,2024-02-20,1,170.00,170.00,full_price
S-00517,30-30-000028-0-10,10.5,2024-03-19,1,170.00,170.00,full_price
S-00518,30-30-000028-0-10,10.5,2024-04-07,1,170.00,170.00,full_price
S-00519,30-30-000028-0-10,10.5,2024-05-29,1,170.00,131.66,markdown
S-00520,30-30-000028-0-10,11,2024-01-16,1,170.00,170.00,full_price
S-00521,30-30-000028-0-10,11,2024-03-10,1,170.00,170.00,full_price
S-00522,30-30-000028-0-10,11,2024-04-03,1,170.00,170.00,full_price
S-00523,30-30-000028-0-10,11.5,2024-01-16,1,170.00,170.00,full_price
S-00524,30-30-000028-0-10,11.5,2024-04-01,1,170.00,170.00,full_price
S-00525,30-30-000028-0-10,12,2024-01-16,1,170.00,170.00,full_price
S-00526,30-30-000028-0-10,13,2024-01-16,1,170.00,170.00,full_price
S-00527,30-30-000028-0-10,15,2024-01-16,1,170.00,170.00,full_price
S-00528,30-50-000029-0-10,9,2024-01-24,1,160.00,160.00,full_price
S-00529,30-50-000029-0-10,9.5,2024-01-24,1,160.00,160.00,full_price
S-00530,30-50-000029-0-10,9.5,2024-03-21,1,160.00,160.00,full_price
S-00531,30-50-000029-0-10,9.5,2024-04-30,1,160.00,160.00,full_price
S-00532,30-50-000029-0-10,10,2024-01-24,1,160.00,160.00,full_price
S-00533,30-50-000029-0-10,10,2024-02-22,1,160.00,160.00,full_price
S-00534,30-50-000029-0-10,10,2024-03-26,1,160.00,160.00,full_price
S-00535,30-50-000029-0-10,10,2024-04-14,1,160.00,126.50,markdown
S-00536,30-50-000029-0-10,10.5,2024-01-24,1,160.00,160.00,full_price
S-00537,30-50-000029-0-10,10.5,2024-03-04,1,160.00,160.00,full_price
S-00538,30-50-000029-0-10,10.5,2024-03-20,1,160.00,160.00,full_price
S-00539,30-50-000029-0-10,10.5,2024-05-12,1,160.00,124.95,markdown
S-00540,30-50-000029-0-10,11,2024-01-24,1,160.00,160.00,full_price
S-00541,30-50-000029-0-10,11,2024-03-03,1,160.00,160.00,full_price
S-00542,30-50-000029-0-10,11,2024-04-30,1,160.00,160.00,full_price
S-00543,30-50-000029-0-10,11.5,2024-01-24,1,160.00,160.00,full_price
S-00544,30-50-000029-0-10,11.5,2024-04-05,1,160.00,160.00,full_price
S-00545,30-50-000029-0-10,12,2024-01-24,1,160.00,160.00,full_price
S-00546,30-50-000029-0-10,15,2024-01-24,1,160.00,160.00,full_price
S-00547,30-30-000030-0-10,8,2024-01-31,1,140.00,140.00,full_price
S-00548,30-30-000030-0-10,8.5,2024-01-31,1,140.00,140.00,full_price
S-00549,30-30-000030-0-10,8.5,2024-03-24,1,140.00,140.00,full_price
S-00550,30-30-000030-0-10,8.5,2024-04-26,1,140.00,140.00,full_price
S-00551,30-30-000030-0-10,9,2024-01-31,1,140.00,140.00,full_price
S-00552,30-30-000030-0-10,9,2024-03-13,1,140.00,140.00,full_price
S-00553,30-30-000030-0-10,9,2024-04-08,1,140.00,140.00,full_price
S-00554,30-30-000030-0-10,9,2024-04-30,1,140.00,140.00,full_price
S-00555,30-30-000030-0-10,9.5,2024-01-31,1,140.00,140.00,full_price
S-00556,30-30-000030-0-10,9.5,2024-02-26,1,140.00,140.00,full_price
S-00557,30-30-000030-0-10,9.5,2024-03-28,1,140.00,140.00,full_price
S-00558,30-30-000030-0-10,9.5,2024-03-26,1,140.00,140.00,full_price
S-00559,30-30-000030-0-10,9.5,2024-04-21,1,140.00,140.00,full_price
S-00560,30-30-000030-0-10,9.5,2024-06-12,1,140.00,140.00,full_price
S-00561,30-30-000030-0-10,10,2024-01-31,1,140.00,140.00,full_price
S-00562,30-30-000030-0-10,10,2024-02-13,1,140.00,140.00,full_price
S-00563,30-30-000030-0-10,10,2024-02-26,1,140.00,140.00,full_price
S-00564,30-30-000030-0-10,10,2024-03-09,1,140.00,140.00,full_price
S-00565,30-30-000030-0-10,10,2024-03-16,1,140.00,140.00,full_price
S-00566,30-30-000030-0-10,10,2024-04-20,1,140.00,140.00,full_price
S-00567,30-30-000030-0-10,10,2024-05-16,1,140.00,140.00,full_price
S-00568,30-30-000030-0-10,10,2024-05-11,1,140.00,140.00,full_price
S-00569,30-30-000030-0-10,10,2024-06-13,1,140.00,140.00,full_price
S-00570,30-30-000030-0-10,10,2024-06-30,1,140.00,140.00,full_price
S-00571,30-30-000030-0-10,10.5,2024-01-31,1,140.00,140.00,full_price
S-00572,30-30-000030-0-10,10.5,2024-02-14,1,140.00,140.00,full_price
S-00573,30-30-000030-0-10,10.5,2024-02-25,1,140.00,140.00,full_price
S-00574,30-30-000030-0-10,10.5,2024-03-15,1,140.00,140.00,full_price
S-00575,30-30-000030-0-10,10.5,2024-03-20,1,140.00,140.00,full_price
S-00576,30-30-000030-0-10,10.5,2024-04-07,1,140.00,140.00,full_price
S-00577,30-30-000030-0-10,10.5,2024-05-16,1,140.00,140.00,full_price
S-00578,30-30-000030-0-10,10.5,2024-04-24,1,140.00,140.00,full_price
S-00579,30-30-000030-0-10,10.5,2024-06-07,1,140.00,140.00,full_price
S-00580,30-30-000030-0-10,10.5,2024-06-01,1,140.00,140.00,full_price
S-00581,30-30-000030-0-10,11,2024-01-31,1,140.00,140.00,full_price
S-00582,30-30-000030-0-10,11,2024-02-16,1,140.00,140.00,full_price
S-00583,30-30-000030-0-10,11,2024-03-05,1,140.00,140.00,full_price
S-00584,30-30-000030-0-10,11,2024-03-12,1,140.00,140.00,full_price
S-00585,30-30-000030-0-10,11,2024-04-10,1,140.00,140.00,full_price
S-00586,30-30-000030-0-10,11,2024-05-02,1,140.00,140.00,full_price
S-00587,30-30-000030-0-10,11,2024-05-10,1,140.00,140.00,full_price
S-00588,30-30-000030-0-10,11,2024-05-14,1,140.00,140.00,full_price
S-00589,30-30-000030-0-10,11,2024-05-12,1,140.00,140.00,full_price
S-00590,30-30-000030-0-10,11.5,2024-01-31,1,140.00,140.00,full_price
S-00591,30-30-000030-0-10,11.5,2024-02-23,1,140.00,140.00,full_price
S-00592,30-30-000030-0-10,11.5,2024-03-15,1,140.00,140.00,full_price
S-00593,30-30-000030-0-10,11.5,2024-04-12,1,140.00,140.00,full_price
S-00594,30-30-000030-0-10,11.5,2024-05-12,1,140.00,140.00,full_price
S-00595,30-30-000030-0-10,12,2024-01-31,1,140.00,140.00,full_price
S-00596,30-30-000030-0-10,12,2024-03-07,1,140.00,140.00,full_price
S-00597,30-30-000030-0-10,12,2024-04-24,1,140.00,140.00,full_price
S-00598,30-30-000030-0-10,12,2024-04-22,1,140.00,140.00,full_price
S-00599,30-30-000030-0-10,13,2024-01-31,1,140.00,140.00,full_price
S-00600,30-30-000030-0-10,13,2024-04-23,1,140.00,140.00,full_price
S-00601,30-30-000030-0-10,14,2024-01-31,1,140.00,140.00,full_price
S-00602,30-30-000031-0-10,8,2024-02-03,1,130.00,130.00,full_price
S-00603,30-30-000031-0-10,8.5,2024-02-03,1,130.00,130.00,full_price
S-00604,30-30-000031-0-10,9,2024-02-03,1,130.00,130.00,full_price
S-00605,30-30-000031-0-10,9.5,2024-02-03,1,130.00,130.00,full_price
S-00606,30-30-000031-0-10,9.5,2024-03-27,1,130.00,130.00,full_price
S-00607,30-30-000031-0-10,9.5,2024-05-12,1,130.00,130.00,full_price
S-00608,30-30-000031-0-10,10,2024-02-03,1,130.00,130.00,full_price
S-00609,30-30-000031-0-10,10,2024-03-05,1,130.00,130.00,full_price
S-00610,30-30-000031-0-10,10,2024-03-23,1,130.00,130.00,full_price
S-00611,30-30-000031-0-10,10,2024-05-02,1,130.00,130.00,full_price
S-00612,30-30-000031-0-10,10,2024-05-28,1,130.00,107.25,markdown
S-00613,30-30-000031-0-10,10.5,2024-02-03,1,130.00,130.00,full_price
S-00614,30-30-000031-0-10,10.5,2024-02-29,1,130.00,130.00,full_price
S-00615,30-30-000031-0-10,10.5,2024-04-07,1,130.00,130.00,full_price
S-00616,30-30-000031-0-10,10.5,2024-04-21,1,130.00,130.00,full_price
S-00617,30-30-000031-0-10,10.5,2024-06-02,1,130.00,105.59,markdown
S-00618,30-30-000031-0-10,11,2024-02-03,1,130.00,130.00,full_price
S-00619,30-30-000031-0-10,11,2024-03-18,1,130.00,130.00,full_price
S-00620,30-30-000031-0-10,11,2024-04-16,1,130.00,130.00,full_price
S-00621,30-30-000031-0-10,11,2024-05-28,1,130.00,95.43,markdown
S-00622,30-30-000031-0-10,11.5,2024-02-03,1,130.00,130.00,full_price
S-00623,30-30-000031-0-10,11.5,2024-03-14,1,130.00,130.00,full_price
S-00624,30-30-000031-0-10,11.5,2024-05-07,1,130.00,130.00,full_price
S-00625,30-30-000031-0-10,12,2024-02-03,1,130.00,130.00,full_price
S-00626,30-30-000031-0-10,12,2024-04-28,1,130.00,130.00,full_price
S-00627,30-30-000031-0-10,13,2024-02-03,1,130.00,130.00,full_price
S-00628,30-30-000031-0-10,15,2024-02-03,1,130.00,130.00,full_price
S-00629,30-40-000032-0-10,8,2024-01-01,1,140.00,140.00,full_price
S-00630,30-40-000032-0-10,8.5,2024-01-01,1,140.00,140.00,full_price
S-00631,30-40-000032-0-10,8.5,2024-03-20,1,140.00,140.00,full_price
S-00632,30-40-000032-0-10,9,2024-01-01,1,140.00,140.00,full_price
S-00633,30-40-000032-0-10,9,2024-02-24,1,140.00,140.00,full_price
S-00634,30-40-000032-0-10,9,2024-04-19,1,140.00,140.00,full_price
S-00635,30-40-000032-0-10,9.5,2024-01-01,1,140.00,140.00,full_price
S-00636,30-40-000032-0-10,9.5,2024-02-05,1,140.00,140.00,full_price
S-00637,30-40-000032-0-10,9.5,2024-03-09,1,140.00,140.00,full_price
S-00638,30-40-000032-0-10,9.5,2024-03-25,1,140.00,140.00,full_price
S-00639,30-40-000032-0-10,9.5,2024-05-17,1,140.00,140.00,full_price
S-00640,30-40-000032-0-10,10,2024-01-01,1,140.00,140.00,full_price
S-00641,30-40-000032-0-10,10,2024-01-17,1,140.00,140.00,full_price
S-00642,30-40-000032-0-10,10,2024-01-30,1,140.00,140.00,full_price
S-00643,30-40-000032-0-10,10,2024-02-07,1,140.00,140.00,full_price
S-00644,30-40-000032-0-10,10,2024-03-14,1,140.00,140.00,full_price
S-00645,30-40-000032-0-10,10,2024-03-24,1,140.00,140.00,full_price
S-00646,30-40-000032-0-10,10,2024-03-25,1,140.00,140.00,full_price
S-00647,30-40-000032-0-10,10,2024-04-06,1,140.00,140.00,full_price
S-00648,30-40-000032-0-10,10,2024-05-01,1,140.00,140.00,full_price
S-00649,30-40-000032-0-10,10.5,2024-01-01,1,140.00,140.00,full_price
S-00650,30-40-000032-0-10,10.5,2024-01-15,1,140.00,140.00,full_price
S-00651,30-40-000032-0-10,10.5,2024-01-27,1,140.00,140.00,full_price
S-00652,30-40-000032-0-10,10.5,2024-02-26,1,140.00,140.00,full_price
S-00653,30-40-000032-0-10,10.5,2024-03-13,1,140.00,140.00,full_price
S-00654,30-40-000032-0-10,10.5,2024-04-10,1,140.00,140.00,full_price
S-00655,30-40-000032-0-10,10.5,2024-03-19,1,140.00,140.00,full_price
S-00656,30-40-000032-0-10,10.5,2024-04-20,1,140.00,140.00,full_price
S-00657,30-40-000032-0-10,10.5,2024-05-23,1,140.00,140.00,full_price
S-00658,30-40-000032-0-10,11,2024-01-01,1,140.00,140.00,full_price
S-00659,30-40-000032-0-10,11,2024-01-20,1,140.00,140.00,full_price
S-00660,30-40-000032-0-10,11,2024-02-04,1,140.00,140.00,full_price
S-00661,30-40-000032-0-10,11,2024-03-07,1,140.00,140.00,full_price
S-00662,30-40-000032-0-10,11,2024-03-17,1,140.00,140.00,full_price
S-00663,30-40-000032-0-10,11,2024-03-14,1,140.00,140.00,full_price
S-00664,30-40-000032-0-10,11,2024-03-25,1,140.00,140.00,full_price
S-00665,30-40-000032-0-10,11,2024-04-20,1,140.00,140.00,full_price
S-00666,30-40-000032-0-10,11.5,2024-01-01,1,140.00,140.00,full_price
S-00667,30-40-000032-0-10,11.5,2024-01-30,1,140.00,140.00,full_price
S-00668,30-40-000032-0-10,11.5,2024-02-20,1,140.00,140.00,full_price
S-00669,30-40-000032-0-10,11.5,2024-03-19,1,140.00,140.00,full_price
S-00670,30-40-000032-0-10,11.5,2024-04-24,1,140.00,140.00,full_price
