receive_date,sku,vendor_style,brand_desc,department,sku_desc,vendor,size,units_received,retail_price
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,8.5,2,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,9,3,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,9.5,4,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,10,6,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,10.5,6,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,11,5,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,11.5,4,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,12,3,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,13,2,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,14,1,110.00
2024-03-18,30-30-000014-0-10,GX1123-350,SAUCONY KINVARA 14,RUNNING,KINVARA 14 CRM/GLD,SAUCONY,15,1,110.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,7.5,1,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,8,1,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,8.5,2,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,9,2,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,9.5,3,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,10,4,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,10.5,4,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,11,4,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,11.5,3,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,12,2,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,13,2,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,14,1,130.00
2024-03-20,30-40-000015-0-10,GX5567-898,HOKA TRANSPORT,LIFESTYLE,TRANSPORT RED/BLK,HOKA,15,2,130.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,7.5,1,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,8,2,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,8.5,2,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,9,3,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,9.5,4,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,10,5,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,10.5,5,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,11,4,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,11.5,3,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,12,3,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,13,2,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,14,1,105.00
2024-02-26,30-20-000016-0-10,GX9265-129,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/WHT,ADIDAS,15,1,105.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,7.5,1,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,8,1,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,8.5,2,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,9,2,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,9.5,3,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,10,4,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,10.5,4,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,11,4,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,11.5,3,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,12,2,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,13,2,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,14,1,90.00
2024-02-11,30-25-000017-0-10,HQ4411-327,NIKE LEBRON WITNESS 8,PERFORMANCE BASKETBALL,WITNESS 8 BLU/WHT,NIKE,15,2,90.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,7.5,1,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,8,3,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,8.5,3,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,9,4,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,9.5,6,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,10,8,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,10.5,8,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,11,7,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,11.5,5,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,12,4,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,13,3,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,14,2,165.00
2024-01-29,30-30-000018-0-10,GX4467-362,HOKA BONDI 8,RUNNING,BONDI 8 GRN/GLD,HOKA,15,1,165.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,7.5,1,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,8,2,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,8.5,2,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,9,3,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,9.5,4,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,10,6,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,10.5,6,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,11,5,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,11.5,4,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,12,3,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,13,2,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,14,1,105.00
2024-03-03,30-20-000019-0-10,GX9265-100,ADIDAS MARQUEE BOOST,RETRO BASKETBALL,MARQUEE BOOST BLK/RED,ADIDAS,15,3,105.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,7.5,2,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,8,4,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,8.5,5,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,9,7,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,9.5,9,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,10,12,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,10.5,12,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,11,11,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,11.5,8,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,12,7,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,13,5,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,14,3,100.00
2024-01-12,30-40-000020-0-10,GY3437-773,ADIDAS GAZELLE,LIFESTYLE,GAZELLE NVY/WHT,ADIDAS,15,5,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,7.5,2,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,8,4,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,8.5,5,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,9,7,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,9.5,9,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,10,12,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,10.5,12,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,11,11,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,11.5,8,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,12,7,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,13,5,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,14,3,100.00
2024-01-06,30-40-000021-0-10,GY3437-808,ADIDAS GAZELLE,LIFESTYLE,GAZELLE GRY/BLK,ADIDAS,15,1,100.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,7.5,1,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,8,1,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,8.5,1,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,9,2,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,9.5,2,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,10,3,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,10.5,3,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,11,3,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,11.5,2,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,12,2,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,13,1,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,14,1,75.00
2024-03-05,30-30-000022-0-10,FZ1123-533,SAUCONY COHESION 17,RUNNING,COHESION 17 PRP/GLD,SAUCONY,15,2,75.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,7.5,1,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,8,2,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,8.5,2,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,9,3,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,9.5,4,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,10,5,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,10.5,5,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,11,5,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,11.5,3,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,12,3,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,13,2,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,14,1,160.00
2024-01-23,30-50-000023-0-10,GX7001-886,NIKE REACT WR ISPA,SEASONAL,REACT WR ISPA CRM/GLD,NIKE,15,1,160.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,7.5,1,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,8,1,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,8.5,2,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,9,2,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,9.5,3,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,10,4,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,10.5,4,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,11,4,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,11.5,3,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,12,2,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,13,2,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,14,1,100.00
2024-03-10,30-50-000024-0-10,FZ1002-369,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE BLK/RED,NIKE,15,1,100.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,7.5,1,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,8,2,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,8.5,3,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,9,4,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,9.5,5,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,10,6,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,10.5,6,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,11,6,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,11.5,4,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,12,4,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,13,3,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,14,2,140.00
2024-03-01,30-30-000025-0-10,HQ5534-453,SAUCONY GUIDE 17,RUNNING,GUIDE 17 GRY/WHT,SAUCONY,15,1,140.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,7.5,1,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,8,1,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,8.5,2,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,9,2,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,9.5,3,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,10,4,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,10.5,4,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,11,4,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,11.5,3,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,12,2,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,13,2,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,14,1,185.00
2024-03-06,30-25-000026-0-10,HQ4401-643,NIKE LEBRON 20,PERFORMANCE BASKETBALL,LEBRON 20 OLV/BLK,NIKE,15,1,185.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,7.5,1,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,8,2,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,8.5,2,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,9,3,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,9.5,4,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,10,6,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,10.5,6,130.00
2024-03-17,30-30-000027-0-10,GX3210-134,ADIDAS SOLAR GLIDE 6,RUNNING,SOLAR GLIDE 6 GRY/BLK,ADIDAS,11,5,130.00
